RR_Location,RR_Latitude,RR_Longitude,Station_ID,Station_Name,Station_Address,Station_City,Station_State,Station_Zip,Station_Latitude,Station_Longitude,Distance,Unleaded_Regular_Price,Unleaded_Plus_Price,Unleaded_Premium_Price,Diesel_Regular_Price,Brand,Phone,Excellent_Price,Current_Price,Transaction_Time,Transaction_Time_Ms,API_Updated,API_Updated_Time
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,MURPHY 6565 ATWALMRT|1510 HAWTHORNE DR|CHARLESTON,MURPHY 6565 ATWALMRT,1510 HAWTHORNE DR,CHARLESTON,IL,61920-3691,39.486944,-88.15534,21.92,2.879,,3.879,,MURPHY USA,8708816817,False,True,2026-02-08T21:51:08.645000,1770587468645,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,THORNTONS #222386|101 S MATTIS AVE|CHAMPAIGN,THORNTONS #222386,101 S MATTIS AVE,CHAMPAIGN,IL,61821-3049,40.116154,-88.27693,22.4,2.879,,,3.399,THORNTONS,2173593128,False,True,2026-02-08T21:50:41.978000,1770587441978,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CIRCLE K # 1442|1511 N PROSPECT AVE|CHAMPAIGN,CIRCLE K # 1442,1511 N PROSPECT AVE,CHAMPAIGN,IL,61820-2121,40.131536,-88.25798,23.47,2.879,3.599,3.879,3.399,CIRCLE K,2173555271,False,True,2026-02-09T02:41:53.624000,1770604913624,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CIRCLE K # 1406|1503 N NEIL ST|CHAMPAIGN,CIRCLE K # 1406,1503 N NEIL ST,CHAMPAIGN,IL,61820,40.13123,-88.24364,23.48,2.879,,,,CIRCLE K,2173551872,False,True,2026-02-08T19:52:52.245000,1770580372245,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,MEYER OIL CO.|902 W BLOOMINGTON RD|CHAMPAIGN,MEYER OIL CO.,902 W BLOOMINGTON RD,CHAMPAIGN,IL,61821,40.13269,-88.25916,23.55,2.879,,,,MARATHON,2176075078,False,True,2026-02-09T01:18:50.615000,1770599930615,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CASEYS #1524|508 N STATE ST|RIDGE FARM,CASEYS #1524,508 N STATE ST,RIDGE FARM,IL,61870-9769,39.899655,-87.651284,33.57,2.879,,,3.659,CASEY'S GENERAL STORE,2172472192,False,False,2026-02-08T00:39:03.080000,1770511143080,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,VILLAGE PANTRY 5211|502 N MAIN ST|GEORGETOWN,VILLAGE PANTRY 5211,502 N MAIN ST,GEORGETOWN,IL,61846-1712,39.979105,-87.635917,35.93,2.879,,,,PHILLIPS 66,2176628837,False,True,2026-02-08T17:37:25.055000,1770572245055,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CASEYS #1539|1109 N MAIN ST|GEORGETOWN,CASEYS #1539,1109 N MAIN ST,GEORGETOWN,IL,61846-1048,39.984993,-87.63708,36.02,2.879,,,,CASEY'S GENERAL STORE,2176622117,False,True,2026-02-08T15:14:38.775000,1770563678775,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CASEYS #2259|1900 GEORGETOWN RD|TILTON,CASEYS #2259,1900 GEORGETOWN RD,TILTON,IL,61833-8120,40.08937,-87.63525,39.33,2.879,,,,CASEY'S GENERAL STORE,2175592741,False,True,2026-02-08T05:05:32.674000,1770527132674,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,MEYER OIL CO.|1525 GEORGETOWN RD|TILTON,MEYER OIL CO.,1525 GEORGETOWN RD,TILTON,IL,61832-7626,40.098898,-87.635618,39.66,2.879,,,,MARATHON,2178213288,False,True,2026-02-08T22:53:36.931000,1770591216931,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CLINTON FOOD AND GAS|100 N GRANT ST|CLINTON,CLINTON FOOD AND GAS,100 N GRANT ST,CLINTON,IL,61727-1600,40.15261,-88.96409,44.48,2.879,,,,MARATHON,2179356074,False,False,2026-02-03T18:50:17.667000,1770144617667,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CASEYS #2928|805 S SANGAMON AVE|GIBSON CITY,CASEYS #2928,805 S SANGAMON AVE,GIBSON CITY,IL,60936-1746,40.456823,-88.375399,46.28,2.879,2.729,,3.599,CASEY'S GENERAL STORE,2175715267,False,True,2026-02-08T22:11:40.759000,1770588700759,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CASEYS #1811|515 S SANGAMON AVE|GIBSON CITY,CASEYS #1811,515 S SANGAMON AVE,GIBSON CITY,IL,60936-1718,40.459925,-88.375331,46.5,2.879,,,,CASEY'S GENERAL STORE,2177842083,False,True,2026-02-08T19:45:03.016000,1770579903016,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CASEYS #2022|304 S SYCAMORE ST|VILLA GROVE,CASEYS #2022,304 S SYCAMORE ST,VILLA GROVE,IL,61956-1826,39.86028,-88.16032,7.42,2.899,,,3.699,CASEY'S GENERAL STORE,2175715316,False,True,2026-02-08T12:12:49.829000,1770552769829,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CIRCLE K # 1435|212 N SYCAMORE ST|VILLA GROVE,CIRCLE K # 1435,212 N SYCAMORE ST,VILLA GROVE,IL,61956,39.864279,-88.160371,7.6,2.899,,,3.699,CIRCLE K,2178322432,False,True,2026-02-09T04:06:27.438000,1770609987438,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CASEYS #1971|103 N CHESTNUT ST|ARCOLA,CASEYS #1971,103 N CHESTNUT ST,ARCOLA,IL,61910-1305,39.684587,-88.308995,7.73,2.899,,,3.599,CASEY'S GENERAL STORE,2175592401,False,False,2026-02-08T00:22:55.915000,1770510175915,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,ARCOLA CNTRY. STR. GAS|411 E SPRINGFIELD RD|ARCOLA,ARCOLA CNTRY. STR. GAS,411 E SPRINGFIELD RD,ARCOLA,IL,61910-1709,39.68085,-88.303215,7.9,2.899,,,3.699,MARATHON,2172684751,False,False,2026-02-05T18:38:52.471000,1770316732471,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,JACK FLASH ARCOLA|630 E SPRINGFIELD|ARCOLA,JACK FLASH ARCOLA,630 E SPRINGFIELD,ARCOLA,IL,61910,39.67785,-88.28528,7.94,2.899,,,,PHILLIPS 66,9999999999,False,False,2026-02-06T21:45:30.649000,1770414330649,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,JACK FLASH ARTHUR|809 E COLUMBIA ST|ARTHUR,JACK FLASH ARTHUR,809 E COLUMBIA ST,ARTHUR,IL,61911-9720,39.710386,-88.463334,11.79,2.899,,,,PHILLIPS 66,9999999999,False,False,2026-02-06T23:56:32.514000,1770422192514,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,PHILO PANTRY|102 S LINCOLN ST|PHILO,PHILO PANTRY,102 S LINCOLN ST,PHILO,IL,61864-9207,40.006218,-88.16138,15.85,2.899,,,,PHILLIPS 66,2176842700,False,False,2026-02-07T17:36:04.390000,1770485764390,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CASEYS #1664|110 W STATE HWY|OAKLAND,CASEYS #1664,110 W STATE HWY,OAKLAND,IL,61943,39.65578,-88.02589,15.95,2.899,,,3.549,CASEY'S GENERAL STORE,2172791852,False,False,2026-02-07T22:05:32.560000,1770501932560,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CASEYS #1661|408 N LINCOLN ST|PHILO,CASEYS #1661,408 N LINCOLN ST,PHILO,IL,61864-9701,40.010525,-88.16143,16.13,2.899,,,3.599,CASEY'S GENERAL STORE,2174720401,False,True,2026-02-08T19:23:18.244000,1770578598244,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CASEYS #2031|502 W MAIN ST|SIDNEY,CASEYS #2031,502 W MAIN ST,SIDNEY,IL,61877-9792,40.0259,-88.08042,18.98,2.899,,,,CASEY'S GENERAL STORE,2175715108,False,True,2026-02-08T22:25:52.931000,1770589552931,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CASEYS #1596|130 E CHURCH ST|LOVINGTON,CASEYS #1596,130 E CHURCH ST,LOVINGTON,IL,61937-7107,39.71374,-88.632381,20.08,2.899,,,,CASEY'S GENERAL STORE,2175715352,False,False,2026-02-07T21:49:24.013000,1770500964013,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,MURPHY 7275 ATWALMRT|110 SHIGH CROSS RD|URBANA,MURPHY 7275 ATWALMRT,110 SHIGH CROSS RD,URBANA,IL,61802,40.0924,-88.22852,20.86,2.899,,,,MURPHY USA,8708816817,False,True,2026-02-08T21:01:20.997000,1770584480997,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,HUCK'S 250|501 MADISON AVE|CHARLESTON,HUCK'S 250,501 MADISON AVE,CHARLESTON,IL,61920-1550,39.49593,-88.176791,21.03,2.899,,,,MARTIN & BAYLEY,2173459782,False,False,2026-02-07T01:41:57.728000,1770428517728,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,BP 8904898|100 MILLER RD|MATTOON,BP 8904898,100 MILLER RD,MATTOON,IL,61938-9355,39.48309,-88.30396,21.43,2.899,3.519,,3.499,BP PRODUCTS NA,2172351227,False,True,2026-02-08T17:14:53.852000,1770570893852,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,JACK FLASH BROADWAY|1121 BROADWAY AVE E|MATTOON,JACK FLASH BROADWAY,1121 BROADWAY AVE E,MATTOON,IL,61938-6215,39.484957,-88.325585,21.43,2.899,,,,PHILLIPS 66,9999999999,False,True,2026-02-09T00:33:48.195000,1770597228195,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,BP 9507849|200 W LINCOLN AVE|CHARLESTON,BP 9507849,200 W LINCOLN AVE,CHARLESTON,IL,61920-3041,39.48434,-88.18412,21.72,2.899,,,3.429,BP PRODUCTS NA,2173487657,False,True,2026-02-08T22:54:18.257000,1770591258257,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CIRCLE K # 01232|1821 DEWITT AVE|MATTOON,CIRCLE K # 01232,1821 DEWITT AVE,MATTOON,IL,61938-2925,39.48907,-88.377339,21.72,2.899,,3.889,,CIRCLE K,2172344943,False,True,2026-02-08T18:51:37.992000,1770576697992,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CASEYS #1878|1900 18TH ST|CHARLESTON,CASEYS #1878,1900 18TH ST,CHARLESTON,IL,61920-3611,39.48078,-88.16294,22.22,2.899,,,,CASEY'S GENERAL STORE,2174720515,False,True,2026-02-08T17:46:45.802000,1770572805802,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,JACKSON SULLIVAN FOO|105 W JACKSON ST|SULLIVAN,JACKSON SULLIVAN FOO,105 W JACKSON ST,SULLIVAN,IL,61951-1422,39.600791,-88.608514,22.4,2.899,,,,PHILLIPS 66,2177282296,False,False,2026-02-05T18:27:37.899000,1770316057899,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CASEYS #1722|2401 MARSHALL AVE|MATTOON,CASEYS #1722,2401 MARSHALL AVE,MATTOON,IL,61938-5003,39.47788,-88.38535,22.58,2.899,,,3.579,CASEY'S GENERAL STORE,2172586913,False,False,2026-02-08T00:01:32.891000,1770508892891,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CIRCLE K # 1402|300 W CENTER ST|MONTICELLO,CIRCLE K # 1402,300 W CENTER ST,MONTICELLO,IL,61856,40.02783,-88.57342,22.96,2.899,3.699,,,CIRCLE K,2177623665,False,True,2026-02-08T21:23:04.712000,1770585784712,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,MATTOON LAKE LAND FO|1420 LAKE LAND BLVD|MATTOON,MATTOON LAKE LAND FO,1420 LAKE LAND BLVD,MATTOON,IL,61938-5532,39.468998,-88.376522,23.05,2.899,,,,CONOCO,2172344900,False,True,2026-02-08T19:09:00.744000,1770577740744,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CITGO MATTIS AVE.|1201 N MATTIS AVE|CHAMPAIGN,CITGO MATTIS AVE.,1201 N MATTIS AVE,CHAMPAIGN,IL,61821,40.127685,-88.276995,23.2,2.899,,,,CITGO,4438335553,False,False,2026-02-06T18:24:38.533000,1770402278533,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CASEYS #2224|502 N MAIN ST|HOMER,CASEYS #2224,502 N MAIN ST,HOMER,IL,61849-1250,40.039707,-87.95809,23.73,2.899,,,,CASEY'S GENERAL STORE,2175715373,False,True,2026-02-09T03:47:54.858000,1770608874858,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,GURU KRUPA GAS & LIQ|1601 OLD STATE RD|MATTOON,GURU KRUPA GAS & LIQ,1601 OLD STATE RD,MATTOON,IL,61938-5749,39.45663,-88.37412,23.84,2.899,,,3.499,PHILLIPS 66,2172347625,False,False,2026-02-07T21:26:41.246000,1770499601246,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CIRCLEK#4701431|802 IRON HORSE PL|MONTICELLO,CIRCLEK#4701431,802 IRON HORSE PL,MONTICELLO,IL,61856,40.050725,-88.568426,23.93,2.899,,3.949,3.599,CIRCLE K,2177623667,False,True,2026-02-09T04:19:15.860000,1770610755860,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,JACK FLASH ST. JO|303 E WARREN ST|SAINT JOSEPH,JACK FLASH ST. JO,303 E WARREN ST,SAINT JOSEPH,IL,61873-9202,40.11316,-88.03992,25.27,2.899,3.299,,,PHILLIPS 66,9999999999,False,True,2026-02-09T03:43:15.282000,1770608595282,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CASEYS #1770|401 E WARREN ST|SAINT JOSEPH,CASEYS #1770,401 E WARREN ST,SAINT JOSEPH,IL,61873-9203,40.11315,-88.039081,25.3,2.899,,,,CASEY'S GENERAL STORE,2174692240,False,True,2026-02-09T03:39:20.439000,1770608360439,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,SULIIVAN|801 STATE HIGHWAY 32|SULLIVAN,SULIIVAN,801 STATE HIGHWAY 32,SULLIVAN,IL,61951-6301,39.5216,-88.60843,26.01,2.899,,,,PHILLIPS 66,2177282810,False,True,2026-02-08T22:46:50.160000,1770590810160,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CASEYS #2203|6155 E US ROUTE 36|DECATUR,CASEYS #2203,6155 E US ROUTE 36,DECATUR,IL,62521-9621,39.81581,-88.85675,31.28,2.899,,,3.399,CASEY'S GENERAL STORE,2178642148,False,True,2026-02-08T19:44:56.121000,1770579896121,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CASEYS #1662|222 N PENNSYLVANIA ST|CHRISMAN,CASEYS #1662,222 N PENNSYLVANIA ST,CHRISMAN,IL,61924-1220,39.805079,-87.67365,31.58,2.899,,,,CASEY'S GENERAL STORE,2174720284,False,True,2026-02-08T21:42:22.563000,1770586942563,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,BILLINGSLEY CARWASH|2015 S MOUNT ZION RD|DECATUR,BILLINGSLEY CARWASH,2015 S MOUNT ZION RD,DECATUR,IL,62521,39.820279,-88.878286,32.44,2.899,,,,PHILLIPS 66,2178642919,False,True,2026-02-08T21:45:52.622000,1770587152622,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CIRCLE K # 01254|1685 S BALTIMORE AVE|DECATUR,CIRCLE K # 01254,1685 S BALTIMORE AVE,DECATUR,IL,62521-5000,39.82363,-88.892427,33.2,2.899,,3.799,,CIRCLE K,2174291805,False,True,2026-02-09T00:19:02.990000,1770596342990,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CASEYS #1674|810 OAK AVE|NEOGA,CASEYS #1674,810 OAK AVE,NEOGA,IL,62447-1503,39.321864,-88.451324,33.91,2.899,,,,CASEY'S GENERAL STORE,2174720431,False,True,2026-02-08T18:41:35.574000,1770576095574,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CASEYS #1698|101 E US ROUTE 150|OAKWOOD,CASEYS #1698,101 E US ROUTE 150,OAKWOOD,IL,61858-9562,40.10795,-87.77813,33.92,2.899,,,3.439,CASEY'S GENERAL STORE,2173543940,False,True,2026-02-09T02:21:32.723000,1770603692723,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,HUCK'S 287|204 N 22ND ST|DECATUR,HUCK'S 287,204 N 22ND ST,DECATUR,IL,62521-2156,39.843432,-88.926273,35.1,2.899,,,3.699,MARTIN & BAYLEY,2174236410,False,True,2026-02-09T01:06:22.758000,1770599182758,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,MACH. 1 10 CASEY|939 N ROUTE 49|CASEY,MACH. 1 10 CASEY,939 N ROUTE 49,CASEY,IL,62420-1453,39.31545,-87.98496,36.22,2.899,,,,PHILLIPS 66,2177024318,False,True,2026-02-08T19:42:25.127000,1770579745127,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,BILLINGSLEY ENTERPRI|1725 S FRANKLIN ST|DECATUR,BILLINGSLEY ENTERPRI,1725 S FRANKLIN ST,DECATUR,IL,62521,39.821837,-88.955297,36.52,2.899,,,3.399,PHILLIPS 66,2174287541,False,False,2026-02-08T13:11:38.434000,1770556298434,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,MARTINSVILLE FOOD AN|2801 N YORK ST|MARTINSVILLE,MARTINSVILLE FOOD AN,2801 N YORK ST,MARTINSVILLE,IL,62442,39.35495,-87.88217,36.53,2.899,,,,MARATHON,8478948622,False,False,2026-02-06T20:38:42.852000,1770410322852,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CIRCLE K # 01313|205 W 1ST DR|DECATUR,CIRCLE K # 01313,205 W 1ST DR,DECATUR,IL,62521-5205,39.821918,-88.956473,36.58,2.899,,,3.499,CIRCLE K,2174216081,False,True,2026-02-08T21:16:48.659000,1770585408659,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CASEYS #1703|601 N ROUTE 49|CASEY,CASEYS #1703,601 N ROUTE 49,CASEY,IL,62420-1450,39.305934,-87.991521,36.68,2.899,,,3.559,CASEY'S GENERAL STORE,2179325254,False,True,2026-02-08T18:11:58.013000,1770574318013,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CIRCLE K # 01441|3810 E WILLIAM|DECATUR,CIRCLE K # 01441,3810 E WILLIAM,DECATUR,IL,62521,39.84899,-88.95741,36.78,2.899,3.599,3.999,3.399,CIRCLE K,2173621339,False,True,2026-02-09T03:45:18.053000,1770608718053,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CIRCLE K 01306|504 N CENTRAL AVE|CASEY,CIRCLE K 01306,504 N CENTRAL AVE,CASEY,IL,62420,39.303468,-87.99299,36.8,2.899,,,3.559,CIRCLE K,2179325670,False,True,2026-02-09T01:32:24.659000,1770600744659,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,KROGER FUEL CTR. #292|3060 N WATER ST|DECATUR,KROGER FUEL CTR. #292,3060 N WATER ST,DECATUR,IL,62526-2465,39.87782,-88.95501,36.91,2.899,,,,KROGER,2178751296,False,False,2026-02-06T00:29:47.965000,1770337787965,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CASEYS #3646|111 E COX ST|FORSYTH,CASEYS #3646,111 E COX ST,FORSYTH,IL,62535-8800,39.92983,-88.9552,37.65,2.899,,,3.599,CASEY'S GENERAL STORE,2174720562,False,True,2026-02-08T21:55:17.080000,1770587717080,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,DECATUR TESORO|2195 N OAKLAND AVE|DECATUR,DECATUR TESORO,2195 N OAKLAND AVE,DECATUR,IL,62526-3125,39.865415,-88.972945,37.73,2.899,,,,TESORO,7065138724,False,False,2026-01-23T18:52:47.687000,1769194367687,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,BP 1858984|104 S ROUTE 51|FORSYTH,BP 1858984,104 S ROUTE 51,FORSYTH,IL,62535-8965,39.93481,-88.95552,37.76,2.899,,,,BP PRODUCTS NA,2178756169,False,False,2026-02-06T19:46:43.253000,1770407203253,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CASEYS #1766|1671 S TAYLORVILLE RD|DECATUR,CASEYS #1766,1671 S TAYLORVILLE RD,DECATUR,IL,62521-3950,39.822123,-88.979624,37.81,2.899,,,,CASEY'S GENERAL STORE,8882273970,False,True,2026-02-08T19:28:26.124000,1770578906124,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,BP 9819756|1950 STATE HIGHWAY 16|SHELBYVILLE,BP 9819756,1950 STATE HIGHWAY 16,SHELBYVILLE,IL,62565-4630,39.405446,-88.780021,38.15,2.899,3.899,,,BP PRODUCTS NA,2177742935,False,True,2026-02-08T21:59:56.828000,1770587996828,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,ROAD RANGER 269|2003 N ILLINOIS HIGHWAY 1|MARSHALL,ROAD RANGER 269,2003 N ILLINOIS HIGHWAY 1,MARSHALL,IL,62441-3839,39.417293,-87.693513,40.08,2.899,,,3.949,UNBRANDED,8159777083,False,True,2026-02-08T17:56:03.656000,1770573363656,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,BILLINGSLEY TRAVEL C|301 N WYCKLES RD|DECATUR,BILLINGSLEY TRAVEL C,301 N WYCKLES RD,DECATUR,IL,62522-1050,39.84465,-89.02884,40.52,2.899,,4.599,3.389,PHILLIPS 66,2179175310,False,True,2026-02-08T22:03:21.916000,1770588201916,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CASEYS #2066|1501 N MICHIGAN AVE|MARSHALL,CASEYS #2066,1501 N MICHIGAN AVE,MARSHALL,IL,62441-5330,39.40379,-87.69366,40.69,2.899,,,3.599,CASEY'S GENERAL STORE,2178265738,False,False,2026-02-07T23:52:08.963000,1770508328963,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CLARK COUNTY FUELS L|105 S MICHIGAN AVE|MARSHALL,CLARK COUNTY FUELS L,105 S MICHIGAN AVE,MARSHALL,IL,62441-1438,39.391266,-87.693761,41.26,2.899,,,3.649,MARATHON,2178265619,False,False,2026-02-08T19:41:23.528000,1770579683528,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,MOWEAQUA 66|310 N MAIN ST|MOWEAQUA,MOWEAQUA 66,310 N MAIN ST,MOWEAQUA,IL,62550-1062,39.62736,-89.01982,41.53,2.899,,,,PHILLIPS 66,2177683663,False,False,2026-02-07T14:23:20.566000,1770474200566,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CASEYS #2483|100 E STATE ST|POTOMAC,CASEYS #2483,100 E STATE ST,POTOMAC,IL,61865-9723,40.30524,-87.79994,43.26,2.899,,,,CASEY'S GENERAL STORE,2179876526,False,True,2026-02-08T23:26:32.663000,1770593192663,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CASEYS #1912|201 E FERRY ST|CAYUGA,CASEYS #1912,201 E FERRY ST,CAYUGA,IN,47928,39.95229,-87.45999,44.27,2.899,,,3.459,CASEY'S GENERAL STORE,7652939234,False,True,2026-02-08T22:00:51.489000,1770588051489,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,GIBSON CITY FAST STO|395 W 1ST ST|GIBSON CITY,GIBSON CITY FAST STO,395 W 1ST ST,GIBSON CITY,IL,60936,40.456869,-88.37994,46.32,2.899,,,3.599,UNBRANDED,8152654751,False,True,2026-02-08T18:02:54.348000,1770573774348,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,WABASH HANDY MART|199 N JACKSON ST|PERRYSVILLE,WABASH HANDY MART,199 N JACKSON ST,PERRYSVILLE,IN,47974-8150,40.05233,-87.43305,47.78,2.899,,,,UNKNOWN,7657934679,False,True,2026-02-08T04:51:18.680000,1770526278680,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,COWDEN FOOD MART LLC|234 N GRAND|COWDEN,COWDEN FOOD MART LLC,234 N GRAND,COWDEN,IL,62422,39.24477,-88.87179,49.64,2.899,,,,MARATHON,2177832631,False,True,2026-02-08T17:45:18.349000,1770572718349,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,SHELL SERVICE STATIO|3301 DEWITT AVE|MATTOON,SHELL SERVICE STATIO,3301 DEWITT AVE,MATTOON,IL,61938,39.48948,-88.3968,21.99,2.900,,,,SHELL,2172350099,False,True,2026-02-08T18:45:58.739000,1770576358739,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,UNIV. LIQUOR|1096 W MAIN ST|DECATUR,UNIV. LIQUOR,1096 W MAIN ST,DECATUR,IL,62522-2070,39.841081,-88.97263,37.53,2.900,,,,CONOCO,2174226924,False,False,2026-02-06T17:24:51.641000,1770398691641,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,SHELL SERVICE STATIO|355 N WYCKLES RD|DECATUR,SHELL SERVICE STATIO,355 N WYCKLES RD,DECATUR,IL,62522-1050,39.84635,-89.028834,40.53,2.900,,,,SHELL,2174224767,False,True,2026-02-08T20:37:12.966000,1770583032966,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,SHELL SERVICE STATIO|1803 IL -1|MARSHALL,SHELL SERVICE STATIO,1803 IL -1,MARSHALL,IL,62441,39.39358,-87.69353,41.16,2.900,,,3.699,SHELL,2178268131,False,False,2026-02-08T00:11:53.781000,1770509513781,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,SHELL SERVICE STATIO|1310 N WATER ST|DECATUR,SHELL SERVICE STATIO,1310 N WATER ST,DECATUR,IL,62526-4437,39.854945,-88.954561,36.67,2.901,,,,SHELL,2177915576,False,True,2026-02-08T13:58:42.744000,1770559122744,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CASEYS #2363|301 S MARKET ST|MONTICELLO,CASEYS #2363,301 S MARKET ST,MONTICELLO,IL,61856-1866,40.023735,-88.573957,22.78,2.909,,,,CASEY'S GENERAL STORE,2175715214,False,False,2026-02-07T00:09:46.787000,1770422986787,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,MONTICELLO FAST STOP|427 W MARION ST|MONTICELLO,MONTICELLO FAST STOP,427 W MARION ST,MONTICELLO,IL,61856,40.023651,-88.575723,22.84,2.909,,,,UNBRANDED,2177622133,False,False,2026-02-07T14:06:49.359000,1770473209359,No,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,CIRCLEK# 4701438|3604 N MATTIS AVE|CHAMPAIGN,CIRCLEK# 4701438,3604 N MATTIS AVE,CHAMPAIGN,IL,61822,40.158144,-88.277057,25.3,2.919,3.699,,,CIRCLE K,2173551873,False,True,2026-02-08T23:14:28.209000,1770592468209,No,
